t,distance_parcourue_m,vitesse_kmh,niveau,n_agents_percus,obstacle_statique_m,recommandation
20.35,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
20.40,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
20.45,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
20.50,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
20.55,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
20.60,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
20.65,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
20.70,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
20.75,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
20.80,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
20.85,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
20.90,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
20.95,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.00,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.05,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.10,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.15,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.20,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.25,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.30,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.35,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.40,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.45,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.50,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.55,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.60,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.65,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.70,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.75,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.80,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.85,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.90,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
21.95,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.00,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.05,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.10,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.15,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.20,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.25,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.30,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.35,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.40,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.45,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.50,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.55,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.60,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.65,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.70,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.75,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.80,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.85,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.90,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
22.95,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.00,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.05,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.10,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.15,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.20,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.25,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.30,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.35,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.40,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.45,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.50,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.55,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.60,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.65,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.70,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.75,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.80,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.85,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.90,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
23.95,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.00,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.05,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.10,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.15,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.20,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.25,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.30,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.35,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.40,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.45,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.50,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.55,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.60,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.65,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.70,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.75,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.80,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.85,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.90,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
24.95,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.00,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.05,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.10,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.15,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.20,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.25,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.30,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.35,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.40,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.45,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.50,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.55,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.60,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.65,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.70,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.75,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.80,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.85,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.90,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
25.95,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.00,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.05,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.10,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.15,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.20,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.25,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.30,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.35,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.40,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.45,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.50,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.55,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.60,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.65,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.70,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.75,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.80,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.85,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.90,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
26.95,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
27.00,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
27.05,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
27.10,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
27.15,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
27.20,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
27.25,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
27.30,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
27.35,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
27.40,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
27.45,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
27.50,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
27.55,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
27.60,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
27.65,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
27.70,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
27.75,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
27.80,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
27.85,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
27.90,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
27.95,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.00,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.05,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.10,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.15,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.20,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.25,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.30,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.35,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.40,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.45,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.50,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.55,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.60,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.65,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.70,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.75,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.80,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.85,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.90,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
28.95,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.00,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.05,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.10,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.15,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.20,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.25,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.30,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.35,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.40,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.45,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.50,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.55,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.60,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.65,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.70,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.75,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.80,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.85,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.90,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
29.95,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.00,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.05,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.10,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.15,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.20,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.25,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.30,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.35,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.40,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.45,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.50,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.55,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.60,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.65,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.70,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.75,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.80,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.85,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.90,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
30.95,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.00,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.05,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.10,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.15,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.20,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.25,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.30,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.35,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.40,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.45,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.50,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.55,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.60,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.65,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.70,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.75,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.80,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.85,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.90,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
31.95,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.00,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.05,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.10,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.15,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.20,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.25,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.30,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.35,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.40,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.45,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.50,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.55,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.60,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.65,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.70,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.75,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.80,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.85,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.90,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
32.95,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
33.00,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
33.05,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
33.10,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
33.15,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
33.20,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
33.25,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
33.30,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
33.35,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
33.40,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
33.45,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
33.50,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
33.55,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
33.60,29.4,0.0,SAFE,1,,SAFE : Arrêt au feu rouge
33.65,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.70,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.75,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.80,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.85,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.90,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
33.95,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.00,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.05,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.10,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.15,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.20,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.25,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.30,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.35,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.40,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.45,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.50,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.55,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.60,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.65,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.70,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.75,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.80,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.85,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.90,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
34.95,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.00,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.05,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.10,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.15,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.20,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.25,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.30,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.35,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.40,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.45,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.50,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.55,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.60,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.65,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.70,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.75,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.80,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.85,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.90,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
35.95,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.00,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.05,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.10,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.15,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.20,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.25,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.30,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.35,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.40,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.45,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.50,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.55,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.60,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.65,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.70,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.75,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.80,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.85,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.90,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
36.95,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.00,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.05,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.10,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.15,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.20,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.25,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.30,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.35,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.40,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.45,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.50,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.55,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.60,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.65,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.70,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.75,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.80,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.85,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.90,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
37.95,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.00,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.05,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.10,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.15,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.20,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.25,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.30,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.35,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.40,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.45,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.50,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.55,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.60,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.65,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.70,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.75,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.80,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.85,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.90,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
38.95,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.00,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.05,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.10,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
39.15,29.4,0.0,SAFE,0,,SAFE : Arrêt au feu rouge
