t,distance_parcourue_m,vitesse_kmh,niveau,n_agents_percus,obstacle_statique_m,recommandation
21.80,46.7,12.4,WATCH,1,,Vigilance — situation à la limite
21.85,46.9,12.7,WATCH,1,,Ralentissez de 1 km/h  (13 -> 12 km/h)
21.90,47.0,12.7,WATCH,1,,Ralentissez de 1 km/h  (13 -> 12 km/h)
21.95,47.2,12.6,WATCH,1,,Vigilance — situation à la limite
22.00,47.4,12.3,SAFE,1,,Situation maîtrisée
22.05,47.5,12.2,SAFE,1,,Situation maîtrisée
22.10,47.7,12.2,SAFE,1,,Situation maîtrisée
22.15,47.9,12.4,SAFE,1,,Situation maîtrisée
22.20,48.1,12.8,SAFE,1,,Situation maîtrisée
22.25,48.2,13.3,SAFE,1,,Situation maîtrisée
22.30,48.4,13.8,SAFE,1,,Situation maîtrisée
22.35,48.6,14.3,SAFE,1,,Situation maîtrisée
22.40,48.8,14.8,SAFE,1,,Situation maîtrisée
22.45,49.0,15.3,SAFE,1,,Situation maîtrisée
22.50,49.3,15.8,SAFE,1,,Situation maîtrisée
22.55,49.5,16.2,SAFE,1,,Situation maîtrisée
22.60,49.7,16.6,SAFE,1,,Situation maîtrisée
22.65,49.9,16.9,SAFE,1,,Situation maîtrisée
22.70,50.2,17.3,SAFE,1,,Situation maîtrisée
22.75,50.4,17.6,SAFE,1,,Situation maîtrisée
22.80,50.7,17.9,SAFE,1,,Situation maîtrisée
22.85,50.9,18.1,SAFE,1,,Situation maîtrisée
22.90,51.2,18.4,SAFE,0,,Voie libre
22.95,51.4,18.2,SAFE,0,,Voie libre
23.00,51.7,18.2,SAFE,0,,Voie libre
23.05,51.9,18.2,SAFE,0,,Voie libre
23.10,52.2,18.0,SAFE,0,,Voie libre
23.15,52.4,18.5,SAFE,0,,Voie libre
23.20,52.7,18.2,SAFE,0,,Voie libre
23.25,52.9,18.2,SAFE,0,,Voie libre
23.30,53.2,18.1,SAFE,0,,Voie libre
23.35,53.4,18.1,SAFE,0,,Voie libre
23.40,53.7,18.1,SAFE,0,,Voie libre
23.45,54.0,18.2,SAFE,0,,Voie libre
23.50,54.2,18.2,SAFE,0,,Voie libre
23.55,54.5,18.3,SAFE,0,,Voie libre
23.60,54.7,18.3,SAFE,0,,Voie libre
23.65,55.0,18.5,SAFE,0,,Voie libre
23.70,55.2,18.5,SAFE,0,,Voie libre
23.75,55.5,18.6,SAFE,0,,Voie libre
23.80,55.7,18.6,SAFE,0,,Voie libre
23.85,56.0,18.8,SAFE,0,,Voie libre
23.90,56.3,18.8,SAFE,0,,Voie libre
23.95,56.5,18.9,SAFE,0,,Voie libre
24.00,56.8,18.9,SAFE,0,,Voie libre
24.05,57.1,19.1,SAFE,0,,Voie libre
24.10,57.3,19.1,SAFE,0,,Voie libre
24.15,57.6,19.2,SAFE,0,,Voie libre
24.20,57.8,19.2,SAFE,0,,Voie libre
24.25,58.1,19.3,SAFE,0,,Voie libre
24.30,58.4,19.3,SAFE,0,,Voie libre
24.35,58.7,19.4,SAFE,0,,Voie libre
24.40,58.9,19.3,SAFE,0,,Voie libre
24.45,59.2,19.5,SAFE,0,,Voie libre
24.50,59.5,19.4,SAFE,0,,Voie libre
24.55,59.7,19.5,SAFE,0,,Voie libre
24.60,60.0,19.5,SAFE,0,,Voie libre
24.65,60.3,19.6,SAFE,0,,Voie libre
24.70,60.5,19.5,SAFE,0,,Voie libre
24.75,60.8,19.6,SAFE,0,,Voie libre
24.80,61.1,19.5,SAFE,0,,Voie libre
24.85,61.4,19.6,SAFE,0,,Voie libre
24.90,61.6,19.6,SAFE,0,,Voie libre
24.95,61.9,19.7,SAFE,0,,Voie libre
25.00,62.2,19.6,SAFE,0,,Voie libre
25.05,62.4,19.7,SAFE,0,,Voie libre
25.10,62.7,19.6,SAFE,0,,Voie libre
25.15,63.0,19.7,SAFE,0,,Voie libre
25.20,63.3,19.6,SAFE,0,,Voie libre
25.25,63.5,19.7,SAFE,0,,Voie libre
25.30,63.8,19.7,SAFE,0,,Voie libre
25.35,64.1,19.7,SAFE,0,,Voie libre
25.40,64.4,19.7,SAFE,0,,Voie libre
25.45,64.6,19.8,SAFE,0,,Voie libre
25.50,64.9,19.7,SAFE,0,,Voie libre
25.55,65.2,19.8,SAFE,0,,Voie libre
25.60,65.5,19.7,SAFE,0,,Voie libre
25.65,65.7,19.8,SAFE,0,,Voie libre
25.70,66.0,19.7,SAFE,0,,Voie libre
25.75,66.3,19.8,SAFE,0,,Voie libre
25.80,66.6,19.7,SAFE,0,,Voie libre
25.85,66.8,19.8,SAFE,0,,Voie libre
25.90,67.1,19.7,SAFE,0,,Voie libre
25.95,67.4,19.8,SAFE,0,,Voie libre
26.00,67.7,19.7,SAFE,0,,Voie libre
26.05,67.9,19.8,SAFE,0,,Voie libre
26.10,68.2,19.7,SAFE,0,,Voie libre
26.15,68.5,19.8,SAFE,0,,Voie libre
26.20,68.8,19.7,SAFE,0,,Voie libre
26.25,69.0,19.8,SAFE,0,,Voie libre
26.30,69.3,19.7,SAFE,0,,Voie libre
26.35,69.6,19.8,SAFE,0,,Voie libre
26.40,69.8,19.7,SAFE,0,,Voie libre
26.45,70.1,19.8,SAFE,0,,Voie libre
26.50,70.4,19.7,SAFE,0,,Voie libre
26.55,70.7,19.8,SAFE,0,,Voie libre
26.60,70.9,19.7,SAFE,0,,Voie libre
26.65,71.2,19.8,SAFE,0,,Voie libre
26.70,71.5,19.7,SAFE,0,,Voie libre
26.75,71.8,19.8,SAFE,0,,Voie libre
26.80,72.0,19.7,SAFE,0,,Voie libre
26.85,72.3,19.8,SAFE,0,,Voie libre
26.90,72.6,19.7,SAFE,0,,Voie libre
26.95,72.9,19.8,SAFE,0,,Voie libre
27.00,73.1,19.7,SAFE,0,,Voie libre
27.05,73.4,19.8,SAFE,0,,Voie libre
27.10,73.7,19.7,SAFE,0,,Voie libre
27.15,74.0,19.8,SAFE,0,,Voie libre
27.20,74.2,19.7,SAFE,0,,Voie libre
27.25,74.5,19.8,SAFE,0,,Voie libre
27.30,74.8,19.7,SAFE,0,,Voie libre
27.35,75.1,19.8,SAFE,0,,Voie libre
27.40,75.3,19.7,SAFE,0,,Voie libre
27.45,75.6,19.8,SAFE,0,,Voie libre
27.50,75.9,19.7,SAFE,0,,Voie libre
27.55,76.2,19.8,SAFE,0,,Voie libre
27.60,76.4,19.7,SAFE,0,,Voie libre
27.65,76.7,19.8,SAFE,0,,Voie libre
27.70,77.0,19.7,SAFE,0,,Voie libre
27.75,77.3,19.8,SAFE,0,,Voie libre
27.80,77.5,19.7,SAFE,0,,Voie libre
27.85,77.8,19.8,SAFE,0,,Voie libre
27.90,78.1,19.7,SAFE,0,,Voie libre
27.95,78.4,19.8,SAFE,0,,Voie libre
28.00,78.6,19.7,SAFE,0,,Voie libre
28.05,78.9,19.8,SAFE,0,,Voie libre
28.10,79.2,19.7,SAFE,0,,Voie libre
28.15,79.5,19.8,SAFE,0,,Voie libre
28.20,79.7,19.7,SAFE,0,,Voie libre
28.25,80.0,19.8,SAFE,0,,Voie libre
28.30,80.3,19.7,SAFE,0,,Voie libre
28.35,80.6,19.8,SAFE,1,,Situation maîtrisée
28.40,80.8,19.7,SAFE,1,,Situation maîtrisée
28.45,81.1,19.8,SAFE,1,,Situation maîtrisée
28.50,81.4,19.7,SAFE,1,,Situation maîtrisée
28.55,81.7,19.8,SAFE,1,,Situation maîtrisée
28.60,81.9,19.7,SAFE,1,,Situation maîtrisée
28.65,82.2,19.8,SAFE,1,,Situation maîtrisée
28.70,82.5,19.7,SAFE,1,,Situation maîtrisée
28.75,82.7,19.9,SAFE,1,,Situation maîtrisée
28.80,83.0,19.9,SAFE,1,,Situation maîtrisée
28.85,83.3,20.1,SAFE,1,,Situation maîtrisée
28.90,83.6,20.0,SAFE,1,,Situation maîtrisée
28.95,83.9,20.0,SAFE,1,,Situation maîtrisée
29.00,84.1,19.8,SAFE,1,,Situation maîtrisée
29.05,84.4,19.9,SAFE,1,,Situation maîtrisée
29.10,84.7,19.8,SAFE,1,,Situation maîtrisée
29.15,85.0,19.9,SAFE,1,,Situation maîtrisée
29.20,85.2,19.8,SAFE,1,,Situation maîtrisée
29.25,85.5,19.9,SAFE,1,,Situation maîtrisée
29.30,85.8,19.8,SAFE,1,,Situation maîtrisée
29.35,86.1,20.0,SAFE,1,,Situation maîtrisée
29.40,86.3,19.9,SAFE,1,,Situation maîtrisée
29.45,86.6,20.0,SAFE,0,,Voie libre
29.50,86.9,19.9,SAFE,0,,Voie libre
29.55,87.2,19.9,SAFE,0,,Voie libre
29.60,87.5,19.8,SAFE,0,,Voie libre
29.65,87.7,19.9,SAFE,0,,Voie libre
29.70,88.0,19.8,SAFE,0,,Voie libre
29.75,88.3,19.9,SAFE,0,,Voie libre
29.80,88.6,19.8,SAFE,0,,Voie libre
29.85,88.8,19.9,SAFE,0,,Voie libre
29.90,89.1,19.7,SAFE,0,,Voie libre
29.95,89.4,19.8,SAFE,0,,Voie libre
30.00,89.7,19.7,SAFE,0,,Voie libre
30.05,89.9,19.8,SAFE,0,,Voie libre
30.10,90.2,19.7,SAFE,0,,Voie libre
30.15,90.5,19.8,SAFE,0,,Voie libre
30.20,90.8,19.6,SAFE,0,,Voie libre
30.25,91.0,19.7,SAFE,0,,Voie libre
30.30,91.3,19.6,SAFE,0,,Voie libre
30.35,91.6,19.7,SAFE,0,,Voie libre
30.40,91.8,19.6,SAFE,0,,Voie libre
30.45,92.1,19.6,SAFE,0,,Voie libre
30.50,92.4,19.6,SAFE,0,,Voie libre
30.55,92.7,19.7,SAFE,0,,Voie libre
30.60,92.9,19.6,SAFE,0,,Voie libre
30.65,93.2,19.7,SAFE,0,,Voie libre
30.70,93.5,19.6,SAFE,0,,Voie libre
30.75,93.7,19.6,SAFE,0,,Voie libre
30.80,94.0,19.6,SAFE,0,,Voie libre
30.85,94.3,19.6,SAFE,0,,Voie libre
30.90,94.6,19.6,SAFE,0,,Voie libre
30.95,94.8,19.7,SAFE,0,,Voie libre
31.00,95.1,19.6,SAFE,0,,Voie libre
31.05,95.4,19.7,SAFE,0,,Voie libre
31.10,95.7,19.6,SAFE,0,,Voie libre
31.15,95.9,19.7,SAFE,0,,Voie libre
31.20,96.2,19.6,SAFE,0,,Voie libre
31.25,96.5,19.7,SAFE,1,,Situation maîtrisée
31.30,96.7,19.6,SAFE,1,,Situation maîtrisée
31.35,97.0,19.7,SAFE,1,,Situation maîtrisée
31.40,97.3,19.6,SAFE,1,,Situation maîtrisée
31.45,97.6,19.7,SAFE,1,,Situation maîtrisée
31.50,97.8,19.6,SAFE,1,,Situation maîtrisée
31.55,98.1,19.7,SAFE,1,,Situation maîtrisée
31.60,98.4,19.7,SAFE,1,,Situation maîtrisée
31.65,98.7,19.7,SAFE,1,,Situation maîtrisée
31.70,98.9,19.7,SAFE,1,,Situation maîtrisée
31.75,99.2,19.8,SAFE,1,,Situation maîtrisée
31.80,99.5,19.7,SAFE,1,,Situation maîtrisée
31.85,99.8,19.8,SAFE,1,,Situation maîtrisée
31.90,100.0,19.7,SAFE,1,,Situation maîtrisée
31.95,100.3,19.8,SAFE,1,,Situation maîtrisée
32.00,100.6,19.7,SAFE,1,,Situation maîtrisée
32.05,100.9,19.8,SAFE,1,,Situation maîtrisée
32.10,101.1,19.7,SAFE,1,,Situation maîtrisée
32.15,101.4,19.8,SAFE,1,,Situation maîtrisée
32.20,101.7,19.7,SAFE,1,,Situation maîtrisée
32.25,101.9,19.8,SAFE,1,,Situation maîtrisée
32.30,102.2,19.7,SAFE,1,,Situation maîtrisée
32.35,102.5,19.8,SAFE,1,,Situation maîtrisée
32.40,102.8,19.7,SAFE,0,,Voie libre
32.45,103.0,19.8,SAFE,0,,Voie libre
32.50,103.3,19.7,SAFE,0,,Voie libre
32.55,103.6,19.8,SAFE,0,,Voie libre
32.60,103.9,19.7,SAFE,0,,Voie libre
32.65,104.1,19.8,SAFE,0,,Voie libre
32.70,104.4,19.7,SAFE,0,,Voie libre
32.75,104.7,19.8,SAFE,0,,Voie libre
32.80,105.0,19.7,SAFE,0,,Voie libre
32.85,105.2,19.8,SAFE,0,,Voie libre
32.90,105.5,19.7,SAFE,0,,Voie libre
32.95,105.8,19.8,SAFE,0,,Voie libre
33.00,106.1,19.7,SAFE,0,,Voie libre
33.05,106.3,19.8,SAFE,0,,Voie libre
33.10,106.6,19.7,SAFE,0,,Voie libre
33.15,106.9,19.8,SAFE,0,,Voie libre
33.20,107.2,19.7,SAFE,0,,Voie libre
33.25,107.4,19.8,SAFE,0,,Voie libre
33.30,107.7,19.7,SAFE,0,,Voie libre
33.35,108.0,19.8,SAFE,0,,Voie libre
33.40,108.3,19.7,SAFE,0,,Voie libre
33.45,108.5,19.8,SAFE,0,,Voie libre
33.50,108.8,19.7,SAFE,0,,Voie libre
33.55,109.1,19.8,SAFE,0,,Voie libre
33.60,109.4,19.7,SAFE,0,,Voie libre
33.65,109.6,19.8,SAFE,0,,Voie libre
33.70,109.9,19.7,SAFE,0,,Voie libre
33.75,110.2,19.8,SAFE,0,,Voie libre
33.80,110.5,19.7,SAFE,0,,Voie libre
33.85,110.7,19.8,SAFE,0,,Voie libre
33.90,111.0,19.7,SAFE,0,,Voie libre
33.95,111.3,19.8,SAFE,0,,Voie libre
34.00,111.6,19.7,SAFE,0,,Voie libre
34.05,111.8,19.8,SAFE,0,,Voie libre
34.10,112.1,19.7,SAFE,0,,Voie libre
34.15,112.4,19.8,SAFE,0,,Voie libre
34.20,112.7,19.7,SAFE,0,,Voie libre
34.25,112.9,19.8,SAFE,0,,Voie libre
34.30,113.2,19.7,SAFE,0,,Voie libre
34.35,113.5,19.8,SAFE,0,,Voie libre
34.40,113.7,19.7,SAFE,0,,Voie libre
34.45,114.0,19.8,SAFE,0,,Voie libre
34.50,114.3,19.7,SAFE,0,,Voie libre
34.55,114.6,19.8,SAFE,0,,Voie libre
34.60,114.8,19.7,SAFE,0,,Voie libre
34.65,115.1,19.8,SAFE,0,,Voie libre
34.70,115.4,19.7,SAFE,0,,Voie libre
34.75,115.7,19.8,SAFE,0,,Voie libre
34.80,115.9,19.7,SAFE,0,,Voie libre
34.85,116.2,19.8,SAFE,0,,Voie libre
34.90,116.5,19.7,SAFE,1,,Situation maîtrisée
34.95,116.8,19.8,SAFE,1,,Situation maîtrisée
35.00,117.0,19.7,SAFE,1,,Situation maîtrisée
35.05,117.3,19.8,SAFE,1,,Situation maîtrisée
35.10,117.6,19.7,SAFE,1,,Situation maîtrisée
35.15,117.9,19.8,SAFE,0,,Voie libre
35.20,118.1,19.7,SAFE,0,,Voie libre
35.25,118.4,19.8,SAFE,0,,Voie libre
35.30,118.7,19.7,SAFE,0,,Voie libre
35.35,119.0,19.8,SAFE,0,,Voie libre
35.40,119.2,19.7,SAFE,0,,Voie libre
35.45,119.5,19.8,SAFE,0,,Voie libre
35.50,119.8,19.7,SAFE,0,,Voie libre
35.55,120.1,19.8,SAFE,0,,Voie libre
35.60,120.3,19.7,SAFE,0,,Voie libre
35.65,120.6,19.8,SAFE,0,,Voie libre
35.70,120.9,19.7,SAFE,0,,Voie libre
35.75,121.2,19.8,SAFE,0,,Voie libre
35.80,121.4,19.7,SAFE,0,,Voie libre
35.85,121.7,19.8,SAFE,0,,Voie libre
35.90,122.0,19.7,SAFE,0,,Voie libre
35.95,122.3,19.8,SAFE,0,,Voie libre
36.00,122.5,19.7,SAFE,0,,Voie libre
36.05,122.8,19.8,SAFE,0,,Voie libre
36.10,123.1,19.7,SAFE,0,,Voie libre
36.15,123.4,19.8,SAFE,0,,Voie libre
36.20,123.6,19.7,SAFE,0,,Voie libre
36.25,123.9,19.8,SAFE,0,,Voie libre
36.30,124.2,19.7,SAFE,0,,Voie libre
36.35,124.5,19.8,SAFE,0,,Voie libre
36.40,124.7,19.7,SAFE,0,,Voie libre
36.45,125.0,19.8,SAFE,0,,Voie libre
36.50,125.3,19.7,SAFE,0,,Voie libre
36.55,125.6,19.9,SAFE,1,,Situation maîtrisée
36.60,125.8,20.0,SAFE,1,,Situation maîtrisée
36.65,126.1,20.1,SAFE,1,,Situation maîtrisée
36.70,126.4,20.7,SAFE,1,,Situation maîtrisée
36.75,126.7,20.5,SAFE,1,,Situation maîtrisée
36.80,127.0,21.0,SAFE,0,,Voie libre
36.85,127.2,20.8,SAFE,0,,Voie libre
36.90,127.5,21.1,SAFE,0,,Voie libre
36.95,127.8,20.9,SAFE,0,,Voie libre
37.00,128.1,21.1,SAFE,0,,Voie libre
37.05,128.4,20.7,SAFE,0,,Voie libre
37.10,128.7,21.0,SAFE,0,,Voie libre
37.15,129.0,20.8,SAFE,0,,Voie libre
37.20,129.3,20.9,SAFE,0,,Voie libre
37.25,129.6,20.8,SAFE,0,,Voie libre
37.30,129.9,20.7,SAFE,0,,Voie libre
37.35,130.1,20.6,SAFE,0,,Voie libre
37.40,130.4,20.6,SAFE,0,,Voie libre
37.45,130.7,20.5,SAFE,0,,Voie libre
37.50,131.0,20.7,SAFE,0,,Voie libre
37.55,131.3,20.5,SAFE,0,,Voie libre
37.60,131.6,20.3,SAFE,0,,Voie libre
37.65,131.9,20.1,SAFE,0,,Voie libre
37.70,132.1,20.0,SAFE,0,,Voie libre
37.75,132.4,19.9,SAFE,0,,Voie libre
37.80,132.7,19.8,SAFE,0,,Voie libre
37.85,133.0,19.7,SAFE,0,,Voie libre
37.90,133.2,19.6,SAFE,0,,Voie libre
37.95,133.5,19.5,SAFE,0,,Voie libre
38.00,133.8,19.5,SAFE,0,,Voie libre
38.05,134.0,19.4,SAFE,0,,Voie libre
38.10,134.3,19.4,SAFE,0,,Voie libre
38.15,134.6,19.3,SAFE,0,,Voie libre
38.20,134.8,19.3,SAFE,0,,Voie libre
38.25,135.1,19.2,SAFE,0,,Voie libre
38.30,135.4,19.2,DANGER,1,,FREINEZ — conflit non évitable par la seule vitesse
38.35,135.6,19.0,DANGER,1,,FREINEZ — conflit non évitable par la seule vitesse
38.40,135.9,18.7,SAFE,0,,Voie libre
38.45,136.1,17.2,SAFE,0,,Voie libre
38.50,136.4,17.5,SAFE,0,,Voie libre
38.55,136.6,17.9,SAFE,0,,Voie libre
38.60,136.9,18.2,SAFE,0,,Voie libre
38.65,137.1,18.4,SAFE,0,,Voie libre
38.70,137.4,18.7,WATCH,2,,FREINEZ — conflit non évitable par la seule vitesse
38.75,137.6,18.0,WATCH,2,,FREINEZ — conflit non évitable par la seule vitesse
38.80,137.9,17.1,SAFE,0,,Voie libre
38.85,138.1,16.8,SAFE,1,,Situation maîtrisée
38.90,138.3,16.9,SAFE,1,,Situation maîtrisée
38.95,138.6,17.1,SAFE,1,,Situation maîtrisée
39.00,138.8,17.3,SAFE,1,,Situation maîtrisée
39.05,139.0,17.5,SAFE,1,,Situation maîtrisée
39.10,139.3,17.8,SAFE,1,,Situation maîtrisée
39.15,139.5,18.1,SAFE,0,,Voie libre
39.20,139.8,18.3,SAFE,0,,Voie libre
39.25,140.0,18.5,SAFE,0,,Voie libre
39.30,140.3,18.7,SAFE,0,,Voie libre
39.35,140.5,18.5,CRITICAL,1,,FREINEZ de 6 km/h  (19 -> 12 km/h)
39.40,140.8,18.4,CRITICAL,1,,FREINEZ de 7 km/h  (18 -> 11 km/h)
39.45,141.1,18.2,DANGER,1,,Ralentissez de 7 km/h  (18 -> 12 km/h)
39.50,141.3,17.4,DANGER,1,,Ralentissez de 5 km/h  (17 -> 13 km/h)
39.55,141.5,16.4,CRITICAL,1,,FREINEZ de 7 km/h  (16 -> 9 km/h)
39.60,141.7,15.1,CRITICAL,1,,FREINEZ de 9 km/h  (15 -> 6 km/h)
39.65,141.9,13.7,CRITICAL,1,,FREINEZ de 9 km/h  (14 -> 5 km/h)
39.70,142.1,12.2,SAFE,0,,Voie libre
39.75,142.3,10.9,SAFE,0,,Voie libre
39.80,142.4,10.1,SAFE,0,,Voie libre
39.85,142.6,10.4,SAFE,0,,Voie libre
39.90,142.7,10.9,SAFE,0,,Voie libre
39.95,142.9,11.5,SAFE,0,,Voie libre
40.00,143.0,12.1,SAFE,0,,Voie libre
40.05,143.2,12.7,SAFE,0,,Voie libre
40.10,143.4,13.3,SAFE,0,,Voie libre
40.15,143.6,14.0,SAFE,0,,Voie libre
40.20,143.8,14.6,SAFE,0,,Voie libre
40.25,144.0,15.2,SAFE,0,,Voie libre
40.30,144.2,15.8,SAFE,0,,Voie libre
40.35,144.4,16.4,SAFE,0,,Voie libre
40.40,144.7,16.9,SAFE,0,,Voie libre
40.45,144.9,17.5,SAFE,0,,Voie libre
40.50,145.1,18.0,SAFE,0,,Voie libre
40.55,145.4,18.6,SAFE,0,,Voie libre
40.60,145.7,18.6,SAFE,0,,Voie libre
40.65,145.9,18.5,SAFE,0,,Voie libre
40.70,146.2,18.6,SAFE,0,,Voie libre
40.75,146.4,18.8,SAFE,0,,Voie libre
40.80,146.7,19.0,SAFE,0,,Voie libre
40.85,147.0,19.4,SAFE,0,,Voie libre
40.90,147.2,19.7,SAFE,0,,Voie libre
40.95,147.5,20.1,SAFE,0,,Voie libre
41.00,147.8,20.5,SAFE,0,,Voie libre
41.05,148.1,21.0,SAFE,0,,Voie libre
41.10,148.4,21.4,SAFE,0,,Voie libre
41.15,148.7,21.9,SAFE,0,,Voie libre
41.20,149.0,22.4,SAFE,0,,Voie libre
41.25,149.3,22.8,SAFE,0,,Voie libre
41.30,149.6,23.3,SAFE,0,,Voie libre
41.35,150.0,23.7,SAFE,0,,Voie libre
41.40,150.3,24.2,SAFE,0,,Voie libre
41.45,150.6,24.7,SAFE,0,,Voie libre
41.50,151.0,25.1,SAFE,0,,Voie libre
41.55,151.3,25.6,SAFE,0,,Voie libre
41.60,151.7,26.0,SAFE,0,,Voie libre
41.65,152.0,26.5,SAFE,0,,Voie libre
41.70,152.4,26.9,SAFE,0,,Voie libre
41.75,152.8,27.3,SAFE,0,,Voie libre
41.80,153.2,27.8,SAFE,0,,Voie libre
41.85,153.6,28.2,SAFE,0,,Voie libre
41.90,154.0,28.6,SAFE,0,,Voie libre
41.95,154.4,29.1,SAFE,0,,Voie libre
42.00,154.8,29.5,SAFE,0,,Voie libre
42.05,155.2,29.9,SAFE,0,,Voie libre
42.10,155.6,30.3,SAFE,0,,Voie libre
42.15,156.0,30.7,SAFE,0,,Voie libre
42.20,156.5,31.1,SAFE,0,,Voie libre
42.25,156.9,31.5,SAFE,0,,Voie libre
42.30,157.3,31.9,SAFE,0,,Voie libre
42.35,157.8,32.3,SAFE,0,,Voie libre
42.40,158.2,32.7,SAFE,0,,Voie libre
42.45,158.7,33.1,SAFE,0,,Voie libre
42.50,159.2,33.5,SAFE,0,,Voie libre
42.55,159.6,33.9,SAFE,0,,Voie libre
42.60,160.1,34.3,SAFE,0,,Voie libre
42.65,160.6,34.7,SAFE,0,,Voie libre
42.70,161.1,35.0,SAFE,0,,Voie libre
42.75,161.6,35.4,SAFE,0,,Voie libre
42.80,162.0,35.8,SAFE,0,,Voie libre
42.85,162.5,36.1,SAFE,0,,Voie libre
42.90,163.1,36.5,SAFE,0,,Voie libre
42.95,163.6,36.9,SAFE,0,,Voie libre
43.00,164.1,37.2,SAFE,0,,Voie libre
43.05,164.6,37.5,SAFE,0,,Voie libre
43.10,165.1,37.9,SAFE,0,,Voie libre
43.15,165.6,38.2,SAFE,0,,Voie libre
43.20,166.2,38.5,SAFE,0,,Voie libre
43.25,166.7,38.8,SAFE,0,,Voie libre
43.30,167.3,39.1,SAFE,0,,Voie libre
43.35,167.8,39.4,SAFE,0,,Voie libre
43.40,168.4,39.6,SAFE,0,,Voie libre
43.45,168.9,39.9,SAFE,0,,Voie libre
43.50,169.5,40.2,SAFE,0,,Voie libre
43.55,170.0,40.4,SAFE,0,,Voie libre
43.60,170.6,40.6,SAFE,0,,Voie libre
43.65,171.2,40.9,SAFE,0,,Voie libre
43.70,171.7,41.1,SAFE,0,,Voie libre
43.75,172.3,41.3,SAFE,0,,Voie libre
43.80,172.9,41.5,SAFE,0,,Voie libre
43.85,173.4,41.7,SAFE,0,,Voie libre
43.90,174.0,41.9,SAFE,0,,Voie libre
43.95,174.6,42.0,SAFE,0,,Voie libre
44.00,175.2,42.2,SAFE,0,,Voie libre
44.05,175.8,42.4,SAFE,0,,Voie libre
44.10,176.4,42.5,SAFE,0,,Voie libre
44.15,177.0,42.7,SAFE,0,,Voie libre
44.20,177.6,42.8,SAFE,0,,Voie libre
44.25,178.2,43.0,SAFE,0,,Voie libre
44.30,178.8,43.1,SAFE,0,,Voie libre
44.35,179.4,43.2,SAFE,0,,Voie libre
44.40,180.0,43.4,SAFE,0,,Voie libre
44.45,180.6,43.5,SAFE,0,,Voie libre
44.50,181.2,43.6,SAFE,0,,Voie libre
44.55,181.8,43.7,SAFE,0,,Voie libre
44.60,182.4,43.8,SAFE,0,,Voie libre
44.65,183.0,43.9,SAFE,0,,Voie libre
44.70,183.6,44.0,SAFE,0,,Voie libre
44.75,184.2,44.1,SAFE,0,,Voie libre
44.80,184.8,44.2,SAFE,0,,Voie libre
44.85,185.4,44.3,SAFE,0,,Voie libre
44.90,186.1,44.4,SAFE,0,,Voie libre
44.95,186.7,44.5,SAFE,0,,Voie libre
45.00,187.3,44.6,SAFE,0,,Voie libre
45.05,187.9,44.6,SAFE,0,,Voie libre
45.10,188.5,44.7,SAFE,0,,Voie libre
45.15,189.2,44.8,SAFE,0,,Voie libre
45.20,189.8,44.9,SAFE,0,,Voie libre
45.25,190.4,44.9,SAFE,0,,Voie libre
45.30,191.0,45.0,SAFE,0,,Voie libre
45.35,191.7,45.1,SAFE,0,,Voie libre
45.40,192.3,45.1,SAFE,0,,Voie libre
45.45,192.9,45.2,SAFE,0,,Voie libre
45.50,193.5,45.2,SAFE,0,,Voie libre
45.55,194.2,45.3,SAFE,0,,Voie libre
45.60,194.8,45.3,SAFE,0,,Voie libre
45.65,195.4,45.4,SAFE,0,,Voie libre
45.70,196.1,45.4,SAFE,0,,Voie libre
45.75,196.7,45.5,SAFE,0,,Voie libre
45.80,197.3,45.5,SAFE,0,,Voie libre
45.85,197.9,45.6,SAFE,0,,Voie libre
