t,distance_parcourue_m,vitesse_kmh,niveau,n_agents_percus,obstacle_statique_m,recommandation
23.00,80.4,19.7,SAFE,0,,Voie libre
23.05,80.7,19.8,SAFE,0,,Voie libre
23.10,80.9,19.7,SAFE,0,,Voie libre
23.15,81.2,19.8,SAFE,0,,Voie libre
23.20,81.5,19.7,SAFE,0,,Voie libre
23.25,81.8,19.8,SAFE,0,,Voie libre
23.30,82.0,19.7,SAFE,0,,Voie libre
23.35,82.3,19.8,SAFE,0,,Voie libre
23.40,82.6,19.8,SAFE,0,,Voie libre
23.45,82.9,19.9,SAFE,0,,Voie libre
23.50,83.1,20.0,SAFE,0,,Voie libre
23.55,83.4,20.1,SAFE,0,,Voie libre
23.60,83.7,19.9,SAFE,0,,Voie libre
23.65,84.0,19.9,SAFE,0,,Voie libre
23.70,84.2,19.8,SAFE,0,,Voie libre
23.75,84.5,19.9,SAFE,0,,Voie libre
23.80,84.8,19.8,SAFE,0,,Voie libre
23.85,85.1,19.9,SAFE,0,,Voie libre
23.90,85.3,19.8,SAFE,0,,Voie libre
23.95,85.6,19.9,SAFE,0,,Voie libre
24.00,85.9,19.9,SAFE,0,,Voie libre
24.05,86.2,20.1,SAFE,0,,Voie libre
24.10,86.4,20.0,SAFE,0,,Voie libre
24.15,86.7,19.9,SAFE,0,,Voie libre
24.20,87.0,19.8,SAFE,0,,Voie libre
24.25,87.3,19.9,SAFE,0,,Voie libre
24.30,87.6,19.8,SAFE,0,,Voie libre
24.35,87.8,19.9,SAFE,0,,Voie libre
24.40,88.1,19.8,SAFE,0,,Voie libre
24.45,88.4,19.9,SAFE,0,,Voie libre
24.50,88.7,19.8,SAFE,0,,Voie libre
24.55,88.9,19.8,SAFE,0,,Voie libre
24.60,89.2,19.7,SAFE,0,,Voie libre
24.65,89.5,19.8,SAFE,0,,Voie libre
24.70,89.8,19.7,SAFE,0,,Voie libre
24.75,90.0,19.8,SAFE,0,,Voie libre
24.80,90.3,19.7,SAFE,0,,Voie libre
24.85,90.6,19.7,SAFE,0,,Voie libre
24.90,90.9,19.6,SAFE,0,,Voie libre
24.95,91.1,19.7,SAFE,0,,Voie libre
25.00,91.4,19.6,SAFE,0,,Voie libre
25.05,91.7,19.7,SAFE,0,,Voie libre
25.10,91.9,19.6,SAFE,0,,Voie libre
25.15,92.2,19.6,SAFE,0,,Voie libre
25.20,92.5,19.6,SAFE,0,,Voie libre
25.25,92.8,19.7,SAFE,0,,Voie libre
25.30,93.0,19.6,SAFE,0,,Voie libre
25.35,93.3,19.7,SAFE,0,,Voie libre
25.40,93.6,19.6,SAFE,0,,Voie libre
25.45,93.8,19.6,SAFE,0,,Voie libre
25.50,94.1,19.5,SAFE,0,,Voie libre
25.55,94.4,19.6,SAFE,0,,Voie libre
25.60,94.7,19.6,SAFE,0,,Voie libre
25.65,94.9,19.7,SAFE,0,,Voie libre
25.70,95.2,19.6,SAFE,0,,Voie libre
25.75,95.5,19.7,SAFE,0,,Voie libre
25.80,95.8,19.6,SAFE,0,,Voie libre
25.85,96.0,19.7,SAFE,0,,Voie libre
25.90,96.3,19.6,SAFE,0,,Voie libre
25.95,96.6,19.7,SAFE,0,,Voie libre
26.00,96.8,19.6,SAFE,0,,Voie libre
26.05,97.1,19.7,SAFE,0,,Voie libre
26.10,97.4,19.6,SAFE,0,,Voie libre
26.15,97.7,19.7,SAFE,0,,Voie libre
26.20,97.9,19.7,SAFE,0,,Voie libre
26.25,98.2,19.7,SAFE,0,,Voie libre
26.30,98.5,19.7,SAFE,0,,Voie libre
26.35,98.8,19.7,SAFE,0,,Voie libre
26.40,99.0,19.7,SAFE,0,,Voie libre
26.45,99.3,19.8,SAFE,0,,Voie libre
26.50,99.6,19.7,SAFE,0,,Voie libre
26.55,99.9,19.8,SAFE,0,,Voie libre
26.60,100.1,19.7,SAFE,0,,Voie libre
26.65,100.4,19.8,SAFE,0,,Voie libre
26.70,100.7,19.7,SAFE,0,,Voie libre
26.75,101.0,19.8,SAFE,0,,Voie libre
26.80,101.2,19.7,SAFE,0,,Voie libre
26.85,101.5,19.8,SAFE,0,,Voie libre
26.90,101.8,19.7,SAFE,0,,Voie libre
26.95,102.0,19.8,SAFE,0,,Voie libre
27.00,102.3,19.7,SAFE,0,,Voie libre
27.05,102.6,19.8,SAFE,0,,Voie libre
27.10,102.9,19.7,SAFE,0,,Voie libre
27.15,103.1,19.8,SAFE,0,,Voie libre
27.20,103.4,19.7,SAFE,0,,Voie libre
27.25,103.7,19.8,SAFE,0,,Voie libre
27.30,104.0,19.7,SAFE,0,,Voie libre
27.35,104.2,19.8,SAFE,0,,Voie libre
27.40,104.5,19.7,SAFE,0,,Voie libre
27.45,104.8,19.8,SAFE,0,,Voie libre
27.50,105.1,19.7,SAFE,0,,Voie libre
27.55,105.3,19.8,SAFE,0,,Voie libre
27.60,105.6,19.7,SAFE,0,,Voie libre
27.65,105.9,19.8,SAFE,0,,Voie libre
27.70,106.2,19.7,SAFE,0,,Voie libre
27.75,106.4,19.8,SAFE,0,,Voie libre
27.80,106.7,19.7,SAFE,0,,Voie libre
27.85,107.0,19.8,SAFE,0,,Voie libre
27.90,107.3,19.7,SAFE,0,,Voie libre
27.95,107.5,19.8,SAFE,0,,Voie libre
28.00,107.8,19.7,SAFE,0,,Voie libre
28.05,108.1,19.8,SAFE,0,,Voie libre
28.10,108.4,19.7,SAFE,0,,Voie libre
28.15,108.6,19.8,SAFE,0,,Voie libre
28.20,108.9,19.7,SAFE,0,,Voie libre
28.25,109.2,19.8,SAFE,0,,Voie libre
28.30,109.5,19.7,SAFE,0,,Voie libre
28.35,109.7,19.8,SAFE,0,,Voie libre
28.40,110.0,19.7,SAFE,0,,Voie libre
28.45,110.3,19.8,SAFE,0,,Voie libre
28.50,110.6,19.7,SAFE,0,,Voie libre
28.55,110.8,19.8,SAFE,0,,Voie libre
28.60,111.1,19.7,SAFE,0,,Voie libre
28.65,111.4,19.8,SAFE,0,,Voie libre
28.70,111.7,19.7,SAFE,0,,Voie libre
28.75,111.9,19.8,SAFE,0,,Voie libre
28.80,112.2,19.7,SAFE,0,,Voie libre
28.85,112.5,19.8,SAFE,0,,Voie libre
28.90,112.8,19.7,SAFE,0,,Voie libre
28.95,113.0,19.8,SAFE,0,,Voie libre
29.00,113.3,19.7,SAFE,0,,Voie libre
29.05,113.6,19.8,SAFE,0,,Voie libre
29.10,113.9,19.7,SAFE,0,,Voie libre
29.15,114.1,19.8,SAFE,0,,Voie libre
29.20,114.4,19.7,SAFE,0,,Voie libre
29.25,114.7,19.8,SAFE,0,,Voie libre
29.30,114.9,19.7,SAFE,0,,Voie libre
29.35,115.2,19.8,SAFE,0,,Voie libre
29.40,115.5,19.7,SAFE,0,,Voie libre
29.45,115.8,19.8,SAFE,0,,Voie libre
29.50,116.0,19.7,SAFE,0,,Voie libre
29.55,116.3,19.8,SAFE,0,,Voie libre
29.60,116.6,19.7,SAFE,0,,Voie libre
29.65,116.9,19.8,SAFE,0,,Voie libre
29.70,117.1,19.7,SAFE,0,,Voie libre
29.75,117.4,19.8,SAFE,0,,Voie libre
29.80,117.7,19.7,SAFE,0,,Voie libre
29.85,118.0,19.8,SAFE,0,,Voie libre
29.90,118.2,19.7,SAFE,0,,Voie libre
29.95,118.5,19.8,SAFE,0,,Voie libre
30.00,118.8,19.7,SAFE,0,,Voie libre
30.05,119.1,19.8,SAFE,0,,Voie libre
30.10,119.3,19.7,SAFE,0,,Voie libre
30.15,119.6,19.8,SAFE,0,,Voie libre
30.20,119.9,19.7,SAFE,0,,Voie libre
30.25,120.2,19.8,SAFE,0,,Voie libre
30.30,120.4,19.7,SAFE,0,,Voie libre
30.35,120.7,19.8,SAFE,0,,Voie libre
30.40,121.0,19.7,SAFE,0,,Voie libre
30.45,121.3,19.8,SAFE,0,,Voie libre
30.50,121.5,19.7,SAFE,0,,Voie libre
30.55,121.8,19.8,SAFE,0,,Voie libre
30.60,122.1,19.7,SAFE,0,,Voie libre
30.65,122.4,19.8,SAFE,0,,Voie libre
30.70,122.6,19.7,SAFE,0,,Voie libre
30.75,122.9,19.8,SAFE,0,,Voie libre
30.80,123.2,19.7,SAFE,0,,Voie libre
30.85,123.5,19.8,SAFE,0,,Voie libre
30.90,123.7,19.7,SAFE,0,,Voie libre
30.95,124.0,19.8,SAFE,0,,Voie libre
31.00,124.3,19.7,SAFE,0,,Voie libre
31.05,124.6,19.8,SAFE,0,,Voie libre
31.10,124.8,19.7,SAFE,0,,Voie libre
31.15,125.1,19.8,SAFE,0,,Voie libre
31.20,125.4,19.7,SAFE,0,,Voie libre
31.25,125.7,19.7,SAFE,0,,Voie libre
31.30,125.9,20.3,SAFE,0,,Voie libre
31.35,126.2,20.5,SAFE,0,,Voie libre
31.40,126.5,20.9,SAFE,0,,Voie libre
31.45,126.8,20.6,SAFE,0,,Voie libre
31.50,127.1,21.3,SAFE,0,,Voie libre
31.55,127.4,21.0,SAFE,0,,Voie libre
31.60,127.7,21.5,SAFE,0,,Voie libre
31.65,127.9,21.0,SAFE,0,,Voie libre
31.70,128.2,21.2,SAFE,0,,Voie libre
31.75,128.5,20.6,SAFE,0,,Voie libre
31.80,128.8,21.0,SAFE,0,,Voie libre
31.85,129.1,20.7,SAFE,0,,Voie libre
31.90,129.4,20.9,SAFE,0,,Voie libre
31.95,129.7,20.6,SAFE,0,,Voie libre
32.00,130.0,20.6,SAFE,0,,Voie libre
32.05,130.3,20.4,SAFE,0,,Voie libre
32.10,130.6,20.4,SAFE,0,,Voie libre
32.15,130.8,20.3,SAFE,0,,Voie libre
32.20,131.1,20.3,SAFE,0,,Voie libre
32.25,131.4,20.1,SAFE,0,,Voie libre
32.30,131.7,20.1,SAFE,0,,Voie libre
32.35,132.0,19.9,SAFE,0,,Voie libre
32.40,132.2,19.9,SAFE,0,,Voie libre
32.45,132.5,19.7,SAFE,0,,Voie libre
32.50,132.8,19.7,SAFE,0,,Voie libre
32.55,133.0,19.6,SAFE,0,,Voie libre
32.60,133.3,19.6,SAFE,0,,Voie libre
32.65,133.6,19.4,WATCH,1,,Ralentissez de 6 km/h  (19 -> 13 km/h)
32.70,133.9,19.3,WATCH,1,,Ralentissez de 10 km/h  (19 -> 10 km/h)
32.75,134.1,19.0,SAFE,0,,Voie libre
32.80,134.4,18.8,SAFE,0,,Voie libre
32.85,134.6,18.5,SAFE,0,,Voie libre
32.90,134.9,18.4,SAFE,0,,Voie libre
32.95,135.1,18.8,SAFE,0,,Voie libre
33.00,135.4,18.6,SAFE,0,,Voie libre
33.05,135.7,18.4,SAFE,0,,Voie libre
33.10,135.9,18.9,WATCH,1,,FREINEZ — conflit non évitable par la seule vitesse
33.15,136.2,17.2,DANGER,1,,FREINEZ — conflit non évitable par la seule vitesse
33.20,136.4,15.1,SAFE,0,,Voie libre
33.25,136.6,13.1,SAFE,0,,Voie libre
33.30,136.8,13.6,SAFE,0,,Voie libre
33.35,136.9,14.1,SAFE,0,,Voie libre
33.40,137.1,14.5,SAFE,0,,Voie libre
33.45,137.3,15.0,SAFE,0,,Voie libre
33.50,137.6,15.5,SAFE,0,,Voie libre
33.55,137.8,15.9,SAFE,0,,Voie libre
33.60,138.0,16.3,SAFE,0,,Voie libre
33.65,138.2,16.7,SAFE,0,,Voie libre
33.70,138.5,17.1,SAFE,0,,Voie libre
33.75,138.7,17.4,SAFE,0,,Voie libre
33.80,138.9,17.7,SAFE,0,,Voie libre
33.85,139.2,18.0,SAFE,0,,Voie libre
33.90,139.4,18.2,SAFE,0,,Voie libre
33.95,139.7,18.5,SAFE,0,,Voie libre
34.00,139.9,18.2,SAFE,0,,Voie libre
34.05,140.2,18.3,SAFE,0,,Voie libre
34.10,140.5,18.7,SAFE,0,,Voie libre
34.15,140.7,18.7,SAFE,0,,Voie libre
34.20,141.0,18.8,SAFE,0,,Voie libre
34.25,141.2,19.0,SAFE,0,,Voie libre
34.30,141.5,19.3,SAFE,0,,Voie libre
34.35,141.8,19.6,SAFE,0,,Voie libre
34.40,142.0,20.0,SAFE,0,,Voie libre
34.45,142.3,20.4,SAFE,0,,Voie libre
34.50,142.6,20.9,SAFE,0,,Voie libre
34.55,142.9,21.3,SAFE,0,,Voie libre
34.60,143.2,21.8,SAFE,0,,Voie libre
34.65,143.5,22.2,SAFE,0,,Voie libre
34.70,143.8,22.7,SAFE,0,,Voie libre
34.75,144.1,23.2,SAFE,0,,Voie libre
34.80,144.5,23.6,SAFE,0,,Voie libre
34.85,144.8,24.1,SAFE,0,,Voie libre
34.90,145.1,24.5,SAFE,0,,Voie libre
34.95,145.5,25.0,SAFE,0,,Voie libre
35.00,145.8,25.4,SAFE,0,,Voie libre
35.05,146.2,25.9,SAFE,0,,Voie libre
35.10,146.6,26.3,SAFE,0,,Voie libre
35.15,146.9,26.8,SAFE,0,,Voie libre
35.20,147.3,27.2,SAFE,0,,Voie libre
35.25,147.7,27.6,SAFE,0,,Voie libre
35.30,148.1,28.1,SAFE,0,,Voie libre
35.35,148.5,28.5,SAFE,0,,Voie libre
35.40,148.9,28.9,SAFE,0,,Voie libre
35.45,149.3,29.4,SAFE,0,,Voie libre
35.50,149.7,29.8,SAFE,0,,Voie libre
35.55,150.1,30.2,SAFE,0,,Voie libre
35.60,150.5,30.6,SAFE,0,,Voie libre
35.65,150.9,31.0,SAFE,0,,Voie libre
35.70,151.4,31.4,SAFE,0,,Voie libre
35.75,151.8,31.8,SAFE,0,,Voie libre
35.80,152.3,32.2,SAFE,0,,Voie libre
35.85,152.7,32.6,SAFE,0,,Voie libre
35.90,153.2,33.0,SAFE,0,,Voie libre
35.95,153.6,33.4,SAFE,0,,Voie libre
36.00,154.1,33.8,SAFE,0,,Voie libre
36.05,154.6,34.2,SAFE,0,,Voie libre
36.10,155.1,34.5,SAFE,0,,Voie libre
36.15,155.5,34.9,SAFE,0,,Voie libre
36.20,156.0,35.3,SAFE,0,,Voie libre
36.25,156.5,35.7,SAFE,0,,Voie libre
36.30,157.0,36.0,SAFE,0,,Voie libre
36.35,157.5,36.4,SAFE,0,,Voie libre
36.40,158.0,36.8,SAFE,0,,Voie libre
36.45,158.5,37.1,SAFE,0,,Voie libre
36.50,159.1,37.4,SAFE,0,,Voie libre
36.55,159.6,37.8,SAFE,0,,Voie libre
36.60,160.1,38.1,SAFE,0,,Voie libre
36.65,160.6,38.4,SAFE,0,,Voie libre
36.70,161.2,38.7,SAFE,0,,Voie libre
36.75,161.7,39.0,SAFE,0,,Voie libre
36.80,162.3,39.3,SAFE,0,,Voie libre
36.85,162.8,39.6,SAFE,0,,Voie libre
36.90,163.4,39.8,SAFE,0,,Voie libre
36.95,163.9,40.1,SAFE,0,,Voie libre
37.00,164.5,40.3,SAFE,0,,Voie libre
37.05,165.0,40.6,SAFE,0,,Voie libre
37.10,165.6,40.8,SAFE,0,,Voie libre
37.15,166.2,41.0,SAFE,0,,Voie libre
37.20,166.7,41.2,SAFE,0,,Voie libre
37.25,167.3,41.4,SAFE,0,,Voie libre
37.30,167.9,41.6,SAFE,0,,Voie libre
37.35,168.5,41.8,SAFE,0,,Voie libre
37.40,169.1,42.0,SAFE,0,,Voie libre
37.45,169.6,42.2,SAFE,0,,Voie libre
37.50,170.2,42.3,SAFE,0,,Voie libre
37.55,170.8,42.5,SAFE,0,,Voie libre
37.60,171.4,42.6,SAFE,0,,Voie libre
37.65,172.0,42.8,SAFE,0,,Voie libre
37.70,172.6,42.9,SAFE,0,,Voie libre
37.75,173.2,43.1,SAFE,0,,Voie libre
37.80,173.8,43.2,SAFE,0,,Voie libre
37.85,174.4,43.3,SAFE,0,,Voie libre
37.90,175.0,43.5,SAFE,0,,Voie libre
